Nama_Makanan,Produsen,Porsi,Energi (kkal),Protein (g),Karbohidrat (g),Lemak (g),Gula (g),Natrium (mg),Serat (g),Persentase_AKG_Energi,Persentase_AKG_Protein,Persentase_AKG_Karbohidrat,Persentase_AKG_Lemak,Persentase_AKG_Natrium,Lemak_Jenuh,Natrium,Protein,Karbohidrat_Total,Energi,Lemak_Total,Serat_Pangan,% AKG Energi,% AKG Protein,% AKG Lemak,% AKG Karbohidrat,% AKG Gula
Lepok / Ubi rumput,Tidak Diketahui,0.9,181.0,2.8,39.8,1.2,0.0,116.0,10.7,8.42,4.67,12.25,1.79,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.418604651162791,4.666666666666666,1.791044776119403,12.246153846153845,0.0
Rajungan, segar,1.8,2.7,65.25,12.1,2.4,2.0,0.0,69.0,0.0,3.53,20.17,0.74,2.99,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12558139534883722,108.74999999999999,3.582089552238806,3.7230769230769227,4.0
Permen mentos peppermint,Tidak Diketahui,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.3076923076923077,0.0
Pop mie kuah pedes dower,PT. Indofood CBP Sukses Makmur Tbk.,3.0,360.0,6.0,46.0,16.0,4.0,0.0,3.0,16.74,10.0,14.15,23.88,0.0,0.0,0.0,0.0,15.0,17.0,24.0,0.0,16.74418604651163,10.0,23.88059701492537,14.153846153846153,8.0
Ketimun madura, segar,1.8,0.4,9.0,0.5,1.9,0.1,0.0,2.0,0.7,0.42,0.83,0.58,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0186046511627907,15.0,2.835820895522388,0.15384615384615385,0.2
Getuk goreng,Tidak Diketahui,1.5,360.0,1.3,74.3,6.4,0.0,0.0,0.8,16.74,2.17,22.86,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74418604651163,2.166666666666667,9.55223880597015,22.861538461538462,0.0
Laksa/Putu mayang,Tidak Diketahui,0.6,121.0,1.7,21.1,3.4,0.0,0.0,0.0,5.63,2.83,6.49,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.627906976744186,2.833333333333333,5.074626865671641,6.492307692307693,0.0
Ultramilk law fat source of calcium,"PT. Ultrajaya Milk Industry, Tbk",7.0,90.0,7.0,11.0,2.5,0.0,105.0,0.0,4.19,11.67,3.38,3.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186046511627907,11.666666666666666,3.731343283582089,3.3846153846153846,0.0
Kacang urei,Tidak Diketahui,3.3,354.0,12.8,69.3,1.8,0.0,1.0,26.1,16.47,21.33,21.32,2.69,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.465116279069765,21.333333333333336,2.6865671641791042,21.323076923076922,0.0
Ganyong, segar,1.8,0.9,65.25,0.6,18.4,0.2,0.0,0.0,0.8,3.58,1.0,5.66,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,108.74999999999999,27.46268656716418,0.1846153846153846,0.4
Keju,Tidak Diketahui,5.3,326.0,22.8,13.1,20.3,0.0,1410.0,0.0,15.16,38.0,4.03,30.3,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.162790697674419,38.0,30.29850746268657,4.030769230769231,0.0
Bebek (itik), daging,1.8,100.0,1.1,81.80000000000001,16.0,0.0,28.6,0.0,54.0,0.0,14.93,26.67,0.0,42.69,3.6,0.0,0.0,0.0,0.0,0.0,4.651162790697675,1.8333333333333333,23.88059701492537,25.169230769230772,0.0
Sagu Lemak (Kue Sagon),Tidak Diketahui,0.7,452.0,2.8,76.8,14.8,0.0,182.0,1.1,21.02,4.67,23.63,22.09,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02325581395349,4.666666666666666,22.08955223880597,23.63076923076923,0.0
Buah kelenting, segar,1.8,1.2,65.25,1.4,21.4,2.1,0.0,2.0,0.0,5.12,2.33,6.58,3.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.05581395348837209,108.74999999999999,31.940298507462682,0.43076923076923074,4.2
Masekat,Tidak Diketahui,0.8,369.0,2.1,74.1,7.0,0.0,141.0,4.0,17.16,3.5,22.8,10.45,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.162790697674417,3.5000000000000004,10.44776119402985,22.799999999999997,0.0
Bakpia, kue,1.8,1.6,65.25,8.7,31.5,6.7,0.0,0.0,0.9,12.65,14.5,13.57,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744186046511628,108.74999999999999,47.01492537313433,2.6769230769230767,13.4
Coklat susu batang,Tidak Diketahui,1.4,565.0,9.0,53.6,31.5,0.0,100.0,3.4,26.28,15.0,16.49,52.24,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27906976744186,15.0,47.01492537313433,16.49230769230769,0.0
Es teh manis,Tidak Diketahui,0.02,90.0,0.02,23.44,0.0,0.0,0.0,0.0,4.19,0.03,7.21,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,4.186046511627907,0.03333333333333333,0.0,7.212307692307693,0.0
Cap cai / capcay / cap cay, sayur,1.8,1.0,65.25,5.8,4.2,6.3,0.0,405.0,0.6,4.51,9.67,1.29,9.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,108.74999999999999,6.268656716417912,1.7846153846153845,12.6
Keju cheddar,Tidak Diketahui,22.87,404.0,22.87,3.09,31.5,0.0,0.0,0.0,18.79,38.12,0.95,49.72,0.0,0.0,0.0,39.0,0.0,19.0,50.0,0.0,18.790697674418606,38.116666666666674,47.01492537313433,0.9507692307692307,0.0
Sawo kecik,Tidak Diketahui,1.4,111.0,0.9,21.6,2.3,0.0,28.0,1.0,5.16,1.5,6.65,3.43,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.162790697674419,1.5000000000000002,3.4328358208955225,6.646153846153846,0.0
Keju kraft cheddar,PT. Kraft foods Indonesia,4.0,70.0,4.0,2.0,5.0,0.0,0.0,0.0,3.26,6.67,0.62,7.46,0.0,0.0,0.0,7.0,0.0,4.0,8.0,0.0,3.255813953488372,6.666666666666667,7.462686567164178,0.6153846153846154,0.0
Starbucks hot caffe mocha (notfat milk),Tidak Diketahui,13.0,250.0,13.0,42.0,2.5,0.0,0.0,0.0,11.63,21.67,12.92,3.73,0.0,0.0,0.0,22.0,13.0,12.0,0.0,0.0,11.627906976744185,21.666666666666668,3.731343283582089,12.923076923076923,0.0
Koya,Tidak Diketahui,0.8,366.0,4.2,77.5,4.3,0.0,0.0,0.8,17.02,7.0,23.85,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02325581395349,7.000000000000001,6.4179104477611935,23.846153846153847,0.0
Mi golosor,Tidak Diketahui,0.2,71.0,0.2,15.9,0.8,0.0,0.0,0.1,3.3,0.33,4.89,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.302325581395349,0.33333333333333337,1.1940298507462688,4.892307692307693,0.0
Good day cappuccino,PT. Santos jaya abadi,1.0,170.0,1.0,32.0,3.5,15.0,0.0,1.0,7.91,1.67,9.85,5.22,0.0,0.0,0.0,0.0,10.0,8.0,6.0,0.0,7.906976744186046,1.6666666666666667,5.223880597014925,9.846153846153847,30.0
Susu asam untuk bayi, bubuk,1.8,4.0,65.25,19.0,31.5,9.0,0.0,188.0,0.0,19.44,31.67,20.15,13.43,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,108.74999999999999,47.01492537313433,5.846153846153846,18.0
Kacang bogor kering,Tidak Diketahui,3.0,370.0,16.0,65.0,6.0,0.0,44.0,26.3,17.21,26.67,20.0,8.96,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.209302325581397,26.666666666666668,8.955223880597014,20.0,0.0
Khong guan malkist seaweed,Tidak Diketahui,1.0,90.0,1.0,12.0,3.5,2.0,0.0,0.0,4.19,1.67,3.69,5.22,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,4.186046511627907,1.6666666666666667,5.223880597014925,3.6923076923076925,4.0
Cantel / sorgum, mentah,1.8,1.7,65.25,11.0,31.5,3.3,0.0,7.0,1.2,17.02,18.33,22.46,4.93,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186046,108.74999999999999,47.01492537313433,3.3846153846153846,6.6000000000000005
Daun bluntas, segar,1.8,2.3,44.0,1.8,9.4,0.5,0.0,0.0,0.0,2.05,3.0,2.89,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069767441860465,73.33333333333333,14.029850746268657,0.5538461538461539,1.0
Margarine,Tidak Diketahui,2.5,567.5,0.6,0.4,31.5,0.0,760.0,0.0,33.49,1.0,0.12,120.9,50.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.395348837209305,1.0,47.01492537313433,0.12307692307692308,0.0
Pocari sweat,PT. Amerta indah otsuka,0.0,70.0,0.0,17.0,0.0,15.0,0.0,0.0,3.26,0.0,5.23,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.255813953488372,0.0,0.0,5.230769230769231,30.0
Starbucks iced caffe latte (wholemilk),Tidak Diketahui,8.0,120.0,8.0,13.0,7.0,0.0,0.0,0.0,5.58,13.33,4.0,10.45,0.0,0.0,0.0,14.0,0.0,6.0,11.0,0.0,5.5813953488372094,13.333333333333334,10.44776119402985,4.0,0.0
Susu kental manis,Tidak Diketahui,1.8,343.0,8.2,55.0,10.0,0.0,150.0,0.0,15.95,13.67,16.92,14.93,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.953488372093021,13.666666666666666,14.925373134328357,16.923076923076923,0.0
Royco sup krim ayam,Tidak Diketahui,2.0,50.0,2.0,9.0,1.0,2.0,710.0,0.0,2.33,3.33,2.77,1.49,47.33,0.0,48.0,4.0,3.0,0.0,0.0,0.0,2.3255813953488373,3.3333333333333335,1.4925373134328357,2.769230769230769,4.0
Keong, segar,1.8,4.0,64.0,12.0,2.0,1.0,0.0,231.0,0.0,2.98,20.0,0.62,1.49,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,106.66666666666667,2.9850746268656714,3.6923076923076925,2.0
Daging Ayam , segar,1.8,0.9,65.25,18.2,0.0,15.0,0.0,109.0,0.0,13.86,30.33,0.0,37.31,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,108.74999999999999,0.0,5.6000000000000005,30.0
Daun pangi, segar,1.8,1.5,65.25,3.9,17.9,0.6,0.0,4.0,8.3,4.84,6.5,5.51,0.9,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,108.74999999999999,26.71641791044776,1.2,1.2
Snow skin lotus paste mooncake,Tidak Diketahui,1.16,187.0,2.12,26.36,8.04,0.0,0.0,1.16,8.7,3.53,8.11,12.0,0.0,0.0,0.0,0.0,9.0,9.0,12.0,0.0,8.69767441860465,3.5333333333333337,11.999999999999998,8.11076923076923,0.0
Adem sari herbal lemon,PT. Hokkan Indonesia,0.0,60.0,0.0,16.0,0.0,14.0,65.0,0.0,2.79,0.0,4.92,0.0,4.33,0.0,5.0,0.0,5.0,3.0,0.0,0.0,2.7906976744186047,0.0,0.0,4.923076923076923,28.000000000000004
Pucuk lumai / daun leunca, segar,1.8,1.3,33.0,4.5,2.8,0.4,0.0,2.0,0.0,1.53,7.5,0.86,0.6,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.06046511627906977,55.00000000000001,4.17910447761194,1.3846153846153846,0.8
Ayam goreng church texas, sayap,1.8,1.3,65.25,34.0,1.5,15.0,0.0,771.0,0.0,13.72,56.67,0.46,23.88,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06046511627906977,108.74999999999999,2.2388059701492535,10.461538461538462,30.0
Wortel rebus,Tidak Diketahui,0.4,28.0,0.7,6.3,0.5,0.0,41.0,0.8,1.3,1.17,1.94,0.75,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.302325581395349,1.1666666666666665,0.7462686567164178,1.9384615384615385,0.0
Babi, hati,1.8,100.0,1.5,81.80000000000001,19.7,1.7,4.8,0.0,110.0,0.0,6.0,32.83,0.52,7.16,7.33,0.0,0.0,0.0,0.0,0.0,4.651162790697675,2.5,29.402985074626862,25.169230769230772,3.4000000000000004
Gekikara ramen 109 gram,PT. nissin food indonesia,6.0,160.0,9.0,74.0,18.0,4.0,1200.0,6.0,23.26,15.0,22.77,26.87,80.0,45.0,80.0,0.0,0.0,0.0,27.0,0.0,7.441860465116279,15.0,26.865671641791046,22.76923076923077,8.0
Kopi Indocafe coffemix 3 in 1,PT. Sari Incofood,1.0,90.0,1.0,17.0,2.0,13.0,0.0,0.0,4.19,1.67,5.23,2.99,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,4.186046511627907,1.6666666666666667,2.9850746268656714,5.230769230769231,26.0
Sprite 390 ml,PT. Coca-cola bottling indonesia,0.0,0.0,0.0,25.0,0.0,15.0,40.0,0.0,4.65,0.0,7.69,0.0,2.67,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,30.0
Nutri boost orange,Tidak Diketahui,2.0,170.0,2.0,37.0,1.5,0.0,180.0,0.0,7.91,3.33,11.38,2.24,12.0,0.0,12.0,0.0,12.0,8.0,0.0,0.0,7.906976744186046,3.3333333333333335,2.2388059701492535,11.384615384615385,0.0
Ketan putih, tapai,1.8,0.1,65.25,3.0,31.5,0.5,0.0,1.0,0.6,8.0,5.0,11.54,0.75,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697675,108.74999999999999,47.01492537313433,0.9230769230769231,1.0
Rempeyek kacang tanah,Tidak Diketahui,1.8,513.0,17.5,44.3,31.5,0.0,0.0,1.7,23.86,29.17,13.63,48.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86046511627907,29.166666666666668,47.01492537313433,13.63076923076923,0.0
Kacang merah / banda,Tidak Diketahui,3.2,350.0,13.9,66.9,3.0,0.0,19.0,26.3,16.28,23.17,20.58,4.48,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27906976744186,23.166666666666664,4.477611940298507,20.584615384615386,0.0
Kacang gude, biji segar,1.8,2.3,65.25,7.0,20.8,0.6,0.0,4.0,4.4,5.3,11.67,6.4,0.9,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.1069767441860465,108.74999999999999,31.044776119402982,2.1538461538461537,1.2
Mr. Bread Roti tawar choco chips,PT. Mr. Bread Company,2.0,227.0,7.0,38.5,5.0,8.0,286.0,2.0,10.56,11.67,11.85,7.46,19.07,0.0,20.0,12.0,12.0,0.0,0.0,0.0,10.55813953488372,11.666666666666666,7.462686567164178,11.846153846153847,16.0
Royco kaldu sapi,PT. Unilever Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frisian Flag kental manis kemasan ekonomis 560 gram,PT. Frisian Flag Indonesia,1.0,140.0,1.0,23.0,31.5,15.0,25.0,0.0,6.51,1.67,7.08,59.7,1.67,8.0,0.0,0.0,8.0,0.0,60.0,0.0,6.511627906976744,1.6666666666666667,47.01492537313433,7.076923076923077,30.0
Starbucks iced caffe latte (notfat milk),Tidak Diketahui,8.0,90.0,8.0,13.0,0.0,0.0,0.0,0.0,4.19,13.33,4.0,0.0,0.0,0.0,0.0,14.0,4.0,5.0,0.0,0.0,4.186046511627907,13.333333333333334,0.0,4.0,0.0
Starbucks hot caffe latte (notfat milk),Tidak Diketahui,13.0,130.0,13.0,20.0,0.0,0.0,0.0,0.0,6.05,21.67,6.15,0.0,0.0,0.0,0.0,22.0,7.0,7.0,0.0,0.0,6.046511627906977,21.666666666666668,0.0,6.153846153846154,0.0
Tempe kedelai murni goreng,Tidak Diketahui,1.8,350.0,24.5,10.4,26.6,0.0,22.0,4.2,16.28,40.83,3.2,39.7,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27906976744186,40.833333333333336,39.701492537313435,3.2,0.0
Chitato keripik kentang rasa original,PT. Indofood CBP Sukses Makmur Tbk.,1.0,100.0,1.0,12.0,5.0,0.0,60.0,0.0,4.65,1.67,3.69,7.46,4.0,0.0,4.0,0.0,0.0,5.0,8.0,0.0,4.651162790697675,1.6666666666666667,7.462686567164178,3.6923076923076925,0.0
Whiskey,Tidak Diketahui,0.0,250.0,0.0,0.1,0.0,0.0,0.0,0.0,11.63,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,11.627906976744185,0.0,0.0,0.03076923076923077,0.0
Beras ketan hitam tumbuk, mentah,1.8,1.5,65.25,8.0,31.5,2.3,0.0,11.0,1.0,16.74,13.33,22.92,3.43,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,108.74999999999999,47.01492537313433,2.4615384615384617,4.6
Khong Guan Malkist abon,PT. KHONG GUAN,2.0,80.0,2.0,13.0,3.0,3.0,0.0,0.0,3.72,3.33,4.0,4.48,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,3.7209302325581395,3.3333333333333335,4.477611940298507,4.0,6.0
Oreo,PT.Kraft foods,1.0,140.0,1.0,21.0,6.0,11.0,0.0,1.0,6.51,1.67,6.46,8.96,0.0,0.0,0.0,0.0,7.0,7.0,9.0,0.0,6.511627906976744,1.6666666666666667,8.955223880597014,6.461538461538462,22.0
kurma,Tidak Diketahui,20.53,282.0,2.45,75.03,0.39,0.0,2.0,7.99,13.12,4.08,23.09,0.58,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.116279069767442,4.083333333333334,0.582089552238806,23.086153846153845,0.0
Nopia spesial,Tidak Diketahui,1.3,387.0,5.3,74.3,7.6,0.0,0.0,0.3,18.0,8.83,22.86,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.833333333333334,11.343283582089551,22.861538461538462,0.0
Cheesecake Factory Oreo dream extreme cheesecake,Tidak Diketahui,7.0,567.5,17.0,81.80000000000001,31.5,15.0,0.0,7.0,75.35,28.33,54.77,147.76,0.0,0.0,0.0,0.0,55.0,76.0,148.0,0.0,26.395348837209305,28.333333333333332,47.01492537313433,25.169230769230772,30.0
Sedaap Tasty bakmi ayam geprek matah,PT. Karunia Alam Segar,6.0,190.0,14.0,81.0,21.0,2.0,870.0,6.0,8.84,23.33,24.92,31.34,58.0,45.0,58.0,0.0,0.0,0.0,32.0,0.0,8.837209302325581,23.333333333333332,31.343283582089555,24.923076923076923,4.0
Sate bandeng,Tidak Diketahui,3.1,283.0,12.1,20.9,16.8,0.0,543.0,2.0,13.16,20.17,6.43,25.07,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.162790697674417,20.166666666666664,25.074626865671647,6.43076923076923,0.0
Daun kemang, segar,1.8,1.7,43.0,5.5,7.5,0.3,0.0,10.0,8.4,2.0,9.17,2.31,0.45,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186046,71.66666666666667,11.194029850746269,1.6923076923076923,0.6
Saus sambal ABC,PT. ABC Heinz Indonesia,0.0,28.0,0.0,6.0,0.0,5.0,0.0,0.0,1.3,0.0,1.85,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.302325581395349,0.0,0.0,1.8461538461538463,10.0
Coklat Hershey's kisses milk chocolate,Tidak Diketahui,0.1,22.0,0.3,2.8,1.3,2.6,0.0,0.1,1.02,0.5,0.86,1.94,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0232558139534882,0.5,1.9402985074626864,0.8615384615384615,5.2
Ikan Tempahas, segar,1.8,0.9,65.25,15.1,1.0,4.1,0.0,50.0,0.0,4.7,25.17,0.31,6.12,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,108.74999999999999,1.4925373134328357,4.6461538461538465,8.2
Sapi, daging,1.8,100.0,6.0,81.80000000000001,16.0,0.0,25.0,0.0,794.0,0.0,13.44,26.67,0.0,37.31,52.93,0.0,0.0,0.0,0.0,0.0,4.651162790697675,10.0,23.88059701492537,25.169230769230772,0.0
Chitato fresh potato,PT. Indofood CBP Sukses Makmur Tbk.,1.0,110.0,1.0,12.0,6.0,0.0,0.0,0.0,5.12,1.67,3.69,8.96,0.0,0.0,0.0,0.0,4.0,6.0,9.0,0.0,5.116279069767442,1.6666666666666667,8.955223880597014,3.6923076923076925,0.0
Oncom ampas kacang hijau,Tidak Diketahui,1.7,376.0,14.9,65.7,6.0,0.0,0.0,12.3,17.49,24.83,20.22,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.488372093023255,24.833333333333336,8.955223880597014,20.215384615384615,0.0
good day mocacino,PT. Santos jaya abadi,1.0,90.0,1.0,16.0,2.0,13.0,10.0,1.0,4.19,1.67,4.92,2.99,0.67,10.0,0.0,0.0,5.0,5.0,0.0,0.0,4.186046511627907,1.6666666666666667,2.9850746268656714,4.923076923076923,26.0
Lamtoro var. lokal dengan kulit,Tidak Diketahui,1.8,336.0,23.8,59.7,1.2,0.0,134.0,15.4,15.63,39.67,18.37,1.79,8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.627906976744185,39.666666666666664,1.791044776119403,18.36923076923077,0.0
Teh botol sosro original,PT.Sinar Sosro,0.0,140.0,0.0,34.0,0.0,15.0,0.0,0.0,6.51,0.0,10.46,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,6.511627906976744,0.0,0.0,10.461538461538462,30.0
Daun leilem, segar,1.8,1.8,65.25,2.8,15.8,0.2,0.0,6.0,3.1,3.53,4.67,4.86,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.08372093023255814,108.74999999999999,23.58208955223881,0.8615384615384615,0.4
Mcdonald Mc double,PT.Rekso Nasional Food,2.0,380.0,23.0,34.0,18.0,7.0,0.0,2.0,17.67,38.33,10.46,26.87,0.0,0.0,0.0,39.0,0.0,18.0,27.0,0.0,17.674418604651162,38.333333333333336,26.865671641791046,10.461538461538462,14.000000000000002
Keripik tempe abadi telur,Tidak Diketahui,2.9,529.0,20.8,40.2,31.5,0.0,0.0,3.0,24.6,34.67,12.37,47.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6046511627907,34.66666666666667,47.01492537313433,12.36923076923077,0.0
Angsa,daging,1.8,100.0,1.0,81.80000000000001,16.4,0.0,31.5,0.0,71.0,0.0,16.23,27.33,0.0,47.01,4.73,0.0,0.0,0.0,0.0,0.0,4.651162790697675,1.6666666666666667,24.477611940298505,25.169230769230772,0.0
Keripik tempe abadi sedang,Tidak Diketahui,3.1,510.0,12.3,52.4,27.9,0.0,0.0,3.6,23.72,20.5,16.12,41.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72093023255814,20.5,41.64179104477611,16.123076923076923,0.0
Goodday Funtastic mocacinno,Tidak Diketahui,8.0,140.0,3.0,26.0,2.5,15.0,75.0,8.0,6.51,5.0,8.0,3.73,5.0,0.0,0.0,0.0,8.0,7.0,0.0,27.0,6.511627906976744,5.0,3.731343283582089,8.0,30.0
lovamil minuman khusus ibu hamil dan menyusui rasa kacang hijau,Tidak Diketahui,8.0,160.0,8.0,25.0,3.0,0.0,135.0,0.0,7.44,13.33,7.69,4.48,9.0,0.0,9.0,14.0,8.0,0.0,0.0,0.0,7.441860465116279,13.333333333333334,4.477611940298507,7.6923076923076925,0.0
Wortel kukus,Tidak Diketahui,0.6,37.0,1.0,8.3,0.6,0.0,43.0,1.1,1.72,1.67,2.55,0.9,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7209302325581395,1.6666666666666667,0.8955223880597015,2.553846153846154,0.0
Mie bendo,Tidak Diketahui,0.2,353.0,0.3,81.80000000000001,0.0,0.0,9.0,2.4,16.42,0.5,27.08,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41860465116279,0.5,0.0,25.169230769230772,0.0
Cheesecake Factory oreo milkshake,Tidak Diketahui,3.0,567.5,27.0,81.80000000000001,31.5,15.0,0.0,3.0,78.14,45.0,56.31,140.3,0.0,0.0,0.0,0.0,57.0,79.0,141.0,0.0,26.395348837209305,45.0,47.01492537313433,25.169230769230772,30.0
Roma Marie Gold,PT. Mayora Indah Tbk.,2.0,90.0,2.0,15.0,3.0,4.0,0.0,0.0,4.19,3.33,4.62,4.48,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,4.186046511627907,3.3333333333333335,4.477611940298507,4.615384615384616,8.0
Supermi Extra Mie Goreng rasa Ayam pangsit,PT. INDOFOOD CBP SUKSES MAKMUR,10.0,510.0,10.0,70.0,21.0,0.0,1130.0,0.0,23.72,16.67,21.54,31.34,75.33,0.0,76.0,0.0,0.0,24.0,32.0,0.0,23.72093023255814,16.666666666666664,31.343283582089555,21.53846153846154,0.0
Buah mentega (Bisbul), segar,1.8,0.4,39.0,0.7,9.7,0.2,0.0,1.0,2.0,1.81,1.17,2.98,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0186046511627907,65.0,14.477611940298507,0.21538461538461537,0.4
Karedok,sayur,1.8,1.4,65.25,2.2,14.1,3.3,0.0,0.0,1.4,4.28,3.67,4.34,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06511627906976744,108.74999999999999,21.044776119402986,0.676923076923077,6.6000000000000005
Mie sedap instan goreng kriuk,PT. Prakarsa Alam Segar,8.0,160.0,9.0,57.0,18.0,6.0,1170.0,8.0,19.53,15.0,17.54,26.87,78.0,40.0,78.0,0.0,0.0,0.0,0.0,0.0,7.441860465116279,15.0,26.865671641791046,17.53846153846154,12.0
Ice Cone,Tidak Diketahui,0.0,190.0,5.0,32.0,4.5,15.0,0.0,0.0,8.84,8.33,9.85,6.72,0.0,0.0,0.0,9.0,10.0,9.0,0.0,0.0,8.837209302325581,8.333333333333332,6.7164179104477615,9.846153846153847,30.0
Ikan Balong, segar,1.8,1.5,65.25,16.5,1.5,3.9,0.0,86.0,0.0,4.98,27.5,0.46,5.82,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,108.74999999999999,2.2388059701492535,5.076923076923077,7.8
TOPOKI Mujigae,Tidak Diketahui,11.0,410.0,11.0,78.0,7.0,0.0,1390.0,0.0,19.07,18.33,24.0,10.45,92.67,0.0,93.0,0.0,24.0,20.0,0.0,0.0,19.069767441860467,18.333333333333332,10.44776119402985,24.0,0.0
ABC EXO milk coffe,PT. ABC president indonesia,2.0,160.0,8.0,24.0,24.0,15.0,0.0,2.0,7.44,13.33,7.38,35.82,0.0,0.0,0.0,14.0,0.0,8.0,36.0,0.0,7.441860465116279,13.333333333333334,35.82089552238806,7.384615384615385,30.0
Kalio jeroan, masakan,1.8,1.5,65.25,16.5,4.1,9.0,0.0,570.0,0.0,7.58,27.5,1.26,13.43,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,108.74999999999999,6.119402985074626,5.076923076923077,18.0
Starbucks butter croissant,Tidak Diketahui,1.0,260.0,5.0,27.0,15.0,5.0,0.0,1.0,12.09,8.33,8.31,22.39,0.0,0.0,0.0,9.0,0.0,13.0,23.0,0.0,12.093023255813954,8.333333333333332,22.388059701492537,8.307692307692308,10.0
